TimeUS,wind_vect_x,wind_vect_y,speed,direction
2016-11-15 01:26:20,3.1609327038988067,-5.444961410443039,6.295959046864176,300.13620877125527
2016-11-15 01:26:25,0.8806804203203286,-2.354718558836402,2.51402018569147,290.5061314934141
2016-11-15 01:26:30,,,,
2016-11-15 01:26:35,,,,
2016-11-15 01:26:40,,,,
2016-11-15 01:26:45,,,,
2016-11-15 01:26:50,,,,
2016-11-15 01:26:55,,,,
2016-11-15 01:27:00,,,,
2016-11-15 01:27:05,,,,
2016-11-15 01:27:10,,,,
2016-11-15 01:27:15,,,,
2016-11-15 01:27:20,,,,
2016-11-15 01:27:25,,,,
2016-11-15 01:27:30,,,,
2016-11-15 01:27:35,,,,
2016-11-15 01:27:40,,,,
2016-11-15 01:27:45,,,,
2016-11-15 01:27:50,,,,
2016-11-15 01:27:55,,,,
2016-11-15 01:28:00,,,,
2016-11-15 01:28:05,,,,
2016-11-15 01:28:10,,,,
2016-11-15 01:28:15,,,,
2016-11-15 01:28:20,,,,
2016-11-15 01:28:25,,,,
2016-11-15 01:28:30,,,,
2016-11-15 01:28:35,,,,
2016-11-15 01:28:40,,,,
2016-11-15 01:28:45,,,,
2016-11-15 01:28:50,,,,
2016-11-15 01:28:55,,,,
2016-11-15 01:29:00,,,,
2016-11-15 01:29:05,,,,
2016-11-15 01:29:10,,,,
2016-11-15 01:29:15,,,,
2016-11-15 01:29:20,,,,
2016-11-15 01:29:25,,,,
2016-11-15 01:29:30,,,,
2016-11-15 01:29:35,,,,
2016-11-15 01:29:40,,,,
2016-11-15 01:29:45,,,,
2016-11-15 01:29:50,,,,
2016-11-15 01:29:55,,,,
2016-11-15 01:30:00,,,,
2016-11-15 01:30:05,,,,
2016-11-15 01:30:10,,,,
2016-11-15 01:30:15,,,,
2016-11-15 01:30:20,,,,
2016-11-15 01:30:25,,,,
2016-11-15 01:30:30,,,,
2016-11-15 01:30:35,,,,
2016-11-15 01:30:40,,,,
2016-11-15 01:30:45,,,,
2016-11-15 01:30:50,,,,
2016-11-15 01:30:55,,,,
2016-11-15 01:31:00,,,,
2016-11-15 01:31:05,,,,
2016-11-15 01:31:10,,,,
2016-11-15 01:31:15,,,,
2016-11-15 01:31:20,,,,
2016-11-15 01:31:25,,,,
2016-11-15 01:31:30,,,,
2016-11-15 01:31:35,,,,
2016-11-15 01:31:40,,,,
2016-11-15 01:31:45,,,,
2016-11-15 01:31:50,,,,
2016-11-15 01:31:55,,,,
2016-11-15 01:32:00,,,,
2016-11-15 01:32:05,,,,
2016-11-15 01:32:10,,,,
2016-11-15 01:32:15,,,,
2016-11-15 01:32:20,,,,
2016-11-15 01:32:25,,,,
2016-11-15 01:32:30,,,,
2016-11-15 01:32:35,,,,
2016-11-15 01:32:40,,,,
2016-11-15 01:32:45,,,,
2016-11-15 01:32:50,,,,
2016-11-15 01:32:55,,,,
2016-11-15 01:33:00,,,,
2016-11-15 01:33:05,,,,
2016-11-15 01:33:10,,,,
2016-11-15 01:33:15,,,,
2016-11-15 01:33:20,,,,
2016-11-15 01:33:25,,,,
2016-11-15 01:33:30,,,,
2016-11-15 01:33:35,,,,
2016-11-15 01:33:40,,,,
2016-11-15 01:33:45,,,,
2016-11-15 01:33:50,,,,
2016-11-15 01:33:55,0.9248991247342149,-1.2999857575540035,1.5954314027175764,305.4306588225216
2016-11-15 01:34:00,0.8802931220447064,-1.3953141332866799,1.6497931722700196,302.2475171766823
2016-11-15 01:34:05,0.5354504365881682,-1.0640469468305798,1.1911771803984235,296.7124863751661
2016-11-15 01:34:10,0.5241489245154541,-2.158312238711822,2.221045657982731,283.65010279614825
2016-11-15 01:34:15,0.11512590816973758,-1.5580543236301316,1.5623019074796183,274.2259521455884
2016-11-15 01:34:20,0.2502153890500817,-2.3706903819572505,2.3838583489842886,276.0249977422757
2016-11-15 01:34:25,0.23197281454646887,-2.1132644102322478,2.125958102654627,276.264271795451
2016-11-15 01:34:30,0.25969707842906653,-2.277402572115203,2.292161653989861,276.5054596607911
2016-11-15 01:34:35,0.4462297270012456,-1.692983507847961,1.7508038516934994,284.7659616876821
2016-11-15 01:34:40,0.07752591573412207,-1.47648411797029,1.4785180479889042,273.00567568007745
2016-11-15 01:34:45,-0.13755651329580515,-1.510288937831563,1.5165402962290484,264.7958818316271
2016-11-15 01:34:50,-0.38808570198883,-1.7440302649832053,1.7866874593127788,257.4548068496324
2016-11-15 01:34:55,0.8734849426046688,-0.9212341558710784,1.2695071149468127,313.4759825894267
2016-11-15 01:35:00,1.3714379771994398,-0.664932141019313,1.5241315158034816,334.13389637084765
2016-11-15 01:35:05,,,,
2016-11-15 01:35:10,,,,
2016-11-15 01:35:15,,,,
2016-11-15 01:35:20,,,,
2016-11-15 01:35:25,0.5926122019828524,-1.6593260982594527,1.7619739845706872,289.65369355039354
2016-11-15 01:35:30,0.5718688125566928,-1.5172819619918672,1.6214741721535042,290.65159948862294
2016-11-15 01:35:35,0.3894095612779639,-1.2551004293753718,1.314122100199574,287.2371135496523
2016-11-15 01:35:40,0.5663827982692983,-1.8419360083006864,1.9270489700186726,287.0923070209868
2016-11-15 01:35:45,0.6088379517404728,-1.7836718221015855,1.8847198254485267,288.8468088523773
2016-11-15 01:35:50,0.7124279727054299,-1.7314219993463316,1.8722648733856053,292.3656893172413
